"item_name","region","vill_price_region","dis_price_region","vill_obs_region","dis_obs_region","region_price","tot_obs","vill_price_national","dis_price_national","national_price"
"Millet (flour)","kusini unguja",2500,NA,0,1,1523.32949308756,1,1548.80952380952,1497.84946236559,1523.32949308756
"Onions","kusini unguja",1600,1700,0,2,1552.46465418715,2,1565.73907268406,1539.19023569024,1552.46465418715
"Papaya","kusini unguja",559.647817460317,590.277777777778,0,2,654.507669773874,2,746.510086806016,562.505252741732,654.507669773874
"Peas","kusini unguja",1050,1000,0,2,1100.17489027269,2,1082.38341968912,1117.96636085627,1100.17489027269
"Rice (husked)","kusini unguja",1025,1000,0,2,1192.0873015873,2,1208.06349206349,1176.11111111111,1192.0873015873
"Ripe bananas","kusini unguja",866.666666666667,916.666666666667,0,2,924.065855744794,2,982.517161656745,865.614549832844,924.065855744794
"Salt","kusini unguja",375,350,0,2,627.504084170751,2,648.594075677409,606.414092664093,627.504084170751
"Sorghum (flour)","kusini unguja",1000,1000,1,1,1034.02777777778,2,987.5,1080.55555555556,1034.02777777778
"Sorghum (grain)","kusini unguja",850,800,0,2,843.303288123618,2,775.57278208441,911.033794162826,843.303288123618
"Spinach","kusini unguja",466.604127579738,640.625,0,2,673.076940652372,2,680.999157988614,665.154723316131,673.076940652372
"Sugar","kusini unguja",1500,1500,0,2,1982.20334450546,2,2229.94722955145,1734.45945945946,1982.20334450546
"Sweet potatoes","kusini unguja",252.525252525252,291.666666666667,0,0,503.346042121608,0,520.811190427831,485.880893815384,503.346042121608
"Tea (dry)","kusini unguja",4250,3500,0,2,10556.1300247666,2,9971.64702271332,11140.6130268199,10556.1300247666
"Tomatoes","kusini unguja",1116.66666666667,1133.33333333333,0,2,1028.4361682837,2,1066.08215971181,990.790176855593,1028.4361682837
"Beans","lindi",1433.33333333333,1280,0,13,1356.66666666667,13,1318.5245684475,1332.80423280423,1325.66440062587
"Beef","lindi",3712.5,4800,3,6,4256.25,9,4094.06338181029,3892.82407407407,3993.44372794218
"Bread","lindi",1666.66666666667,1400,1,1,1766.78800207964,2,1623.22978837828,1910.346215781,1766.78800207964
"Buns","lindi",1929.85372960373,2072.93906810036,1,9,2001.39639885205,10,1915.63335670153,1946.37071488768,1931.0020357946
"Cabbage","lindi",714.285714285714,715.725806451613,1,1,678.252259046159,2,751.241399339098,605.263118753219,678.252259046159
"Canned milk/powder","lindi",19375,17812.5,2,0,17279.912517116,2,16813.1513647643,17746.6736694678,17279.912517116
"Carrot","lindi",2500,2750,1,1,1534.95596066062,2,1533.22761797027,1536.68430335097,1534.95596066062
"Casava (dry)","lindi",500,488.888888888889,2,0,440.332869264989,2,413.386329904415,467.279408625563,440.332869264989
"Casava flour","lindi",NA,994.78,2,0,822.93089708561,2,763.570127504554,882.291666666667,822.93089708561
"Casava fresh","lindi",375,293.208245243129,3,1,494.854547413127,4,522.07068493773,467.638409888524,494.854547413127
"Charcoal","lindi",643.105693666674,242.537313432836,1,1,787.262293445283,2,1173.65252524216,400.872061648404,787.262293445283
"Chicken (live)","lindi",6970,7750,1,7,7360,8,6029.07359696701,5945.44389184245,5987.25874440473
"Citrus fruits","lindi",NA,1034.48275862069,1,0,855.359162463885,1,901.019683227447,809.698641700324,855.359162463885
"Coconuts","lindi",747.619047619048,1000.51282051282,3,6,874.065934065934,9,1209.29513268954,1565.40311484975,1387.34912376965
"Cooking bananas","lindi",788.095238095238,836.309523809524,3,2,812.202380952381,5,864.120840224063,676.639242948531,770.380041586297
"Cooking oil","lindi",2922.22222222222,2439.28571428572,0,14,2680.75396825397,14,2841.72057652274,2845.34202569917,2843.53130111096
"Dagaa","lindi",3842.73504273504,3500,1,10,3671.36752136752,11,3471.5298035298,3597.04486614209,3534.28733483595
"Eggs","lindi",253.198571428571,230,1,10,241.599285714286,11,246.462774253925,258.391608391608,252.427191322767
"Firewood","lindi",58.8235294117647,NA,0,1,232.611471913338,1,342.076830680564,123.146113146113,232.611471913338
"Fresh fish","lindi",2250,4317.46031746032,2,1,3754.65614661677,3,3474.82112743641,4034.49116579713,3754.65614661677
"Fresh milk","lindi",780,800,1,2,790.286131996658,3,743.730158730159,836.842105263158,790.286131996658
"Goat meat","lindi",2500,5000,1,1,12029.1338711793,2,16807.4380165289,7250.82972582973,12029.1338711793
"Groundnuts","lindi",1591.66666666667,1700,4,3,1645.83333333333,7,1927.83505154639,2037.76462966139,1982.79984060389
"Irish potatoes","lindi",756.349206349206,700,1,3,806.878695659009,4,873.139417195124,740.617974122894,806.878695659009
"Kerosene","lindi",1831.59663865546,1312.5,1,14,1572.04831932773,15,1857.12066182405,1633.51428571429,1745.31747376917
"Local brews","lindi",312.5,325,0,12,318.75,12,486.002426448286,478.070175438596,482.036300943441
"Maize (flour)","lindi",833.222352941176,868.956,0,12,851.089176470588,12,797.993277848912,902.897102897103,850.445190373007
"Maize (grain)","lindi",487.5,433.333333333333,1,2,494.096973233738,3,507.658465608466,480.53548085901,494.096973233738
"Maize grinding costs","lindi",81.0526315789474,62,0,14,71.5263157894737,14,198.780193236715,53.944936086529,126.362564661622
"Mangoes","lindi",NA,474.331926863573,3,0,941.184196165687,3,1129.45866691209,752.909725419285,941.184196165687
"Millet (flour)","lindi",2500,2500,1,0,1523.32949308756,1,1548.80952380952,1497.84946236559,1523.32949308756
"Millet (grain)","lindi",1200,1100,3,0,1053.71337160887,3,1073.16513761468,1034.26160560307,1053.71337160887
"Onions","lindi",1889.23976190476,1240,1,12,1564.61988095238,13,1565.73907268406,1539.19023569024,1552.46465418715
"Papaya","lindi",333.333333333333,444.843662085042,4,0,654.507669773874,4,746.510086806016,562.505252741732,654.507669773874
"Peas","lindi",1014.28571428571,750,1,4,882.142857142857,5,1082.38341968912,1117.96636085627,1100.17489027269
"Rice (husked)","lindi",1286.84210526316,1020,0,14,1153.42105263158,14,1208.06349206349,1176.11111111111,1192.0873015873
"Rice (paddy)","lindi",NA,600,1,0,622.664141414141,1,505.328282828283,740,622.664141414141
"Ripe bananas","lindi",700,880.184005661712,2,0,924.065855744794,2,982.517161656745,865.614549832844,924.065855744794
"Salt","lindi",621.566452241715,500,0,14,560.783226120858,14,648.594075677409,606.414092664093,627.504084170751
"Sorghum (grain)","lindi",400,700,1,0,843.303288123618,1,775.57278208441,911.033794162826,843.303288123618
"Spinach","lindi",684.21052631579,712.6570663948,4,2,698.433796355295,6,680.999157988614,665.154723316131,673.076940652372
"Sugar","lindi",1877.77777777778,1580,0,13,1728.88888888889,13,2229.94722955145,1734.45945945946,1982.20334450546
"Sweet potatoes","lindi",495.767195767196,480.255089526613,1,3,503.346042121608,4,520.811190427831,485.880893815384,503.346042121608
"Tea (dry)","lindi",9964.91228070176,10000,0,14,9982.45614035088,14,9971.64702271332,11140.6130268199,10556.1300247666
"Tomatoes","lindi",1085.31301587302,1110.64257028112,2,12,1097.97779307707,14,1066.08215971181,990.790176855593,1028.4361682837
"Yams","lindi",666.666666666667,NA,0,1,861.704807538141,1,988.841713841714,734.567901234568,861.704807538141
"Beans","manyara",1271.42857142857,1260,1,3,1325.66440062587,4,1318.5245684475,1332.80423280423,1325.66440062587
"Beef","manyara",4228.57142857143,4250,2,5,4239.28571428571,7,4094.06338181029,3892.82407407407,3993.44372794218
"Bread","manyara",1600,1600,1,1,1766.78800207964,2,1623.22978837828,1910.346215781,1766.78800207964
"Cabbage","manyara",340.09009009009,470.022475393319,4,2,405.056282741705,6,751.241399339098,605.263118753219,678.252259046159
"Carrot","manyara",907.936507936508,927.619047619048,4,2,917.777777777778,6,1533.22761797027,1536.68430335097,1534.95596066062
"Casava fresh","manyara",NA,357.142857142857,1,0,494.854547413127,1,522.07068493773,467.638409888524,494.854547413127
"Charcoal","manyara",NA,356.763925729443,2,0,787.262293445283,2,1173.65252524216,400.872061648404,787.262293445283
"Chicken (live)","manyara",6375,7500,1,5,6937.5,6,6029.07359696701,5945.44389184245,5987.25874440473
"Citrus fruits","manyara",901.5873015873,609.52380952381,2,1,855.359162463885,3,901.019683227447,809.698641700324,855.359162463885
"Coconuts","manyara",1111.11111111111,1700,5,1,1405.55555555555,6,1209.29513268954,1565.40311484975,1387.34912376965
"Cooking bananas","manyara",506.578947368421,1129.59545454545,2,1,770.380041586297,3,864.120840224063,676.639242948531,770.380041586297
"Cooking oil","manyara",3262.5,3000,2,7,3131.25,9,2841.72057652274,2845.34202569917,2843.53130111096
"Dagaa","manyara",4600,3500,3,2,4050,5,3471.5298035298,3597.04486614209,3534.28733483595
"Eggs","manyara",215,270,0,5,242.5,5,246.462774253925,258.391608391608,252.427191322767
"Fresh fish","manyara",NA,3571.42857142857,1,0,3754.65614661677,1,3474.82112743641,4034.49116579713,3754.65614661677
"Fresh milk","manyara",650,875,1,3,790.286131996658,4,743.730158730159,836.842105263158,790.286131996658
"Goat meat","manyara",11171.7,6223.9,0,4,12029.1338711793,4,16807.4380165289,7250.82972582973,12029.1338711793
"Groundnuts","manyara",2347.39,2355.824,4,3,2351.607,7,1927.83505154639,2037.76462966139,1982.79984060389
"Irish potatoes","manyara",823.015873015873,839.936392156863,3,2,831.476132586368,5,873.139417195124,740.617974122894,806.878695659009
"Kerosene","manyara",1900,2076.54999999999,0,6,1988.275,6,1857.12066182405,1633.51428571429,1745.31747376917
"Local brews","manyara",572.39,300,0,1,482.036300943441,1,486.002426448286,478.070175438596,482.036300943441
"Maize (flour)","manyara",716.666666666667,900,2,4,808.333333333333,6,797.993277848912,902.897102897103,850.445190373007
"Maize (grain)","manyara",366.666666666667,450,1,3,494.096973233738,4,507.658465608466,480.53548085901,494.096973233738
"Maize (green, cob)","manyara",1000,666.666666666667,1,1,820.931044572815,2,999.391464532149,642.470624613482,820.931044572815
"Maize grinding costs","manyara",50,50,0,3,126.362564661622,3,198.780193236715,53.944936086529,126.362564661622
"Mangoes","manyara",307.539682539682,604.395604395605,1,3,941.184196165687,4,1129.45866691209,752.909725419285,941.184196165687
"Millet (grain)","manyara",1200,1033.33333333333,3,1,1053.71337160887,4,1073.16513761468,1034.26160560307,1053.71337160887
"Onions","manyara",1214.58333333333,1405.71428571429,1,4,1310.14880952381,5,1565.73907268406,1539.19023569024,1552.46465418715
"Papaya","manyara",500,743.562906391854,4,1,621.781453195927,5,746.510086806016,562.505252741732,654.507669773874
"Peas","manyara",1100,900,3,1,1100.17489027269,4,1082.38341968912,1117.96636085627,1100.17489027269
"Rice (husked)","manyara",1404.97555555556,1380,0,4,1192.0873015873,4,1208.06349206349,1176.11111111111,1192.0873015873
"Ripe bananas","manyara",444.444444444444,1133.33333333333,4,1,788.888888888888,5,982.517161656745,865.614549832844,924.065855744794
"Salt","manyara",577.777777777778,600,0,4,627.504084170751,4,648.594075677409,606.414092664093,627.504084170751
"Sorghum (grain)","manyara",1200,800,1,1,843.303288123618,2,775.57278208441,911.033794162826,843.303288123618
"Spinach","manyara",363.636363636364,766.666666666666,5,1,565.151515151515,6,680.999157988614,665.154723316131,673.076940652372
"Sugar","manyara",1880,1880,0,5,1880,5,2229.94722955145,1734.45945945946,1982.20334450546
"Tea (dry)","manyara",9600,10000,0,5,9800,5,9971.64702271332,11140.6130268199,10556.1300247666
"Tomatoes","manyara",971.088435374149,1135.71428571429,0,2,1028.4361682837,2,1066.08215971181,990.790176855593,1028.4361682837
"Beans","mara",1400,1360,1,1,1325.66440062587,2,1318.5245684475,1332.80423280423,1325.66440062587
"Beef","mara",3050,3460,1,2,3993.44372794218,3,4094.06338181029,3892.82407407407,3993.44372794218
"Bread","mara",2000,NA,0,1,1766.78800207964,1,1623.22978837828,1910.346215781,1766.78800207964
"Buns","mara",1533.33333333333,NA,0,3,1931.0020357946,3,1915.63335670153,1946.37071488768,1931.0020357946
"Cabbage","mara",430.415561450044,410.046856271113,2,1,678.252259046159,3,751.241399339098,605.263118753219,678.252259046159
"Carrot","mara",2261.90476190477,1422.22222222222,3,0,1534.95596066062,3,1533.22761797027,1536.68430335097,1534.95596066062
"Casava (dry)","mara",694.78,NA,0,1,440.332869264989,1,413.386329904415,467.279408625563,440.332869264989
"Charcoal","mara",348.484848484848,NA,0,2,787.262293445283,2,1173.65252524216,400.872061648404,787.262293445283
"Chicken (live)","mara",5383.33333333333,7250,0,2,5987.25874440473,2,6029.07359696701,5945.44389184245,5987.25874440473
"Citrus fruits","mara",166.666666666667,816.666666666667,3,1,855.359162463885,4,901.019683227447,809.698641700324,855.359162463885
"Coconuts","mara",1428.57142857143,1612.53561253561,2,0,1387.34912376965,2,1209.29513268954,1565.40311484975,1387.34912376965
"Cooking bananas","mara",333.333333333333,658.412698412698,4,0,770.380041586297,4,864.120840224063,676.639242948531,770.380041586297
"Cooking oil","mara",2920,3166.66666666667,1,3,2843.53130111096,4,2841.72057652274,2845.34202569917,2843.53130111096
"Dagaa","mara",3185.18518518518,3050,1,2,3534.28733483595,3,3471.5298035298,3597.04486614209,3534.28733483595
"Eggs","mara",221.428571428571,225,0,3,252.427191322767,3,246.462774253925,258.391608391608,252.427191322767
"Fresh fish","mara",1919.44444444445,3452.65151515152,3,3,2686.04797979798,6,3474.82112743641,4034.49116579713,3754.65614661677
"Fresh milk","mara",540,800,0,4,790.286131996658,4,743.730158730159,836.842105263158,790.286131996658
"Goat meat","mara",11171.7,6223.9,0,5,8697.8,5,16807.4380165289,7250.82972582973,12029.1338711793
"Groundnuts","mara",2000,1920,4,1,1960,5,1927.83505154639,2037.76462966139,1982.79984060389
"Irish potatoes","mara",911.495911495911,994.528333333333,2,1,806.878695659009,3,873.139417195124,740.617974122894,806.878695659009
"Kerosene","mara",2000,1800,1,4,1900,5,1857.12066182405,1633.51428571429,1745.31747376917
"Local brews","mara",500,NA,0,2,482.036300943441,2,486.002426448286,478.070175438596,482.036300943441
"Maize (flour)","mara",775,800,2,3,787.5,5,797.993277848912,902.897102897103,850.445190373007
"Maize (grain)","mara",450,600,1,3,494.096973233738,4,507.658465608466,480.53548085901,494.096973233738
"Maize (green, cob)","mara",NA,545.454545454545,1,0,820.931044572815,1,999.391464532149,642.470624613482,820.931044572815
"Maize grinding costs","mara",50,50,0,3,126.362564661622,3,198.780193236715,53.944936086529,126.362564661622
"Mangoes","mara",420.238095238095,807.770800627943,2,2,941.184196165687,4,1129.45866691209,752.909725419285,941.184196165687
"Millet (flour)","mara",NA,1500,1,0,1523.32949308756,1,1548.80952380952,1497.84946236559,1523.32949308756
"Millet (grain)","mara",900,1060,3,0,1053.71337160887,3,1073.16513761468,1034.26160560307,1053.71337160887
"Onions","mara",2202.1645021645,2100,1,1,1552.46465418715,2,1565.73907268406,1539.19023569024,1552.46465418715
"Papaya","mara",454.545454545455,519.047619047619,4,0,654.507669773874,4,746.510086806016,562.505252741732,654.507669773874
"Peas","mara",1200,1150,3,0,1100.17489027269,3,1082.38341968912,1117.96636085627,1100.17489027269
"Rice (husked)","mara",1285.71428571429,1260,0,2,1192.0873015873,2,1208.06349206349,1176.11111111111,1192.0873015873
"Ripe bananas","mara",616.666666666667,771.428571428571,4,1,694.047619047619,5,982.517161656745,865.614549832844,924.065855744794
"Salt","mara",575,560,3,2,567.5,5,648.594075677409,606.414092664093,627.504084170751
"Sorghum (flour)","mara",800,NA,0,1,1034.02777777778,1,987.5,1080.55555555556,1034.02777777778
"Sorghum (grain)","mara",550,403.571428571428,1,3,843.303288123618,4,775.57278208441,911.033794162826,843.303288123618
"Spinach","mara",416.666666666667,332.34126984127,2,2,673.076940652372,4,680.999157988614,665.154723316131,673.076940652372
"Sugar","mara",1866.66666666667,1740,1,2,1982.20334450546,3,2229.94722955145,1734.45945945946,1982.20334450546
"Sweet potatoes","mara",NA,474.170437405731,4,0,503.346042121608,4,520.811190427831,485.880893815384,503.346042121608
"Tea (dry)","mara",8250,9000,1,2,10556.1300247666,3,9971.64702271332,11140.6130268199,10556.1300247666
"Tomatoes","mara",637.301587301587,1038.88888888889,1,2,1028.4361682837,3,1066.08215971181,990.790176855593,1028.4361682837
"Beans","mbeya",1331.11111111111,1459.25925925926,1,7,1395.18518518519,8,1318.5245684475,1332.80423280423,1325.66440062587
"Beef","mbeya",3176.92307692308,3755.55555555556,3,7,3466.23931623932,10,4094.06338181029,3892.82407407407,3993.44372794218
"Bread","mbeya",2380.95238095238,2348.14814814815,3,2,2364.55026455026,5,1623.22978837828,1910.346215781,1766.78800207964
"Buns","mbeya",1480.30303030303,1805.55555555556,6,3,1642.92929292929,9,1915.63335670153,1946.37071488768,1931.0020357946
"Cabbage","mbeya",446.109554933084,657.939976689977,6,4,552.02476581153,10,751.241399339098,605.263118753219,678.252259046159
"Canned milk/powder","mbeya",NA,18879.6296296296,6,0,9439.81481481482,6,16813.1513647643,17746.6736694678,17279.912517116
"Carrot","mbeya",735.714285714285,1403.57142857143,6,2,1069.64285714286,8,1533.22761797027,1536.68430335097,1534.95596066062
"Casava (dry)","mbeya",NA,464.285714285715,2,0,440.332869264989,2,413.386329904415,467.279408625563,440.332869264989
"Casava flour","mbeya",NA,1296.52,3,0,822.93089708561,3,763.570127504554,882.291666666667,822.93089708561
"Casava fresh","mbeya",415.966386554622,294.117647058824,1,2,494.854547413127,3,522.07068493773,467.638409888524,494.854547413127
"Charcoal","mbeya",415.47619047619,461.538461538462,2,3,438.507326007326,5,1173.65252524216,400.872061648404,787.262293445283
"Chicken (live)","mbeya",6833.33333333333,7833.9625,4,5,7333.64791666667,9,6029.07359696701,5945.44389184245,5987.25874440473
"Citrus fruits","mbeya",984.52380952381,1166.66666666667,1,3,855.359162463885,4,901.019683227447,809.698641700324,855.359162463885
"Coconuts","mbeya",1611.11111111111,1466.51785714286,7,2,1538.81448412698,9,1209.29513268954,1565.40311484975,1387.34912376965
"Cocoyams","mbeya",434.027777777778,909.752060439559,3,1,782.573304730329,4,771.678503492551,793.468105968106,782.573304730329
"Cooking bananas","mbeya",271.475256769374,417.361111111111,5,3,344.418183940243,8,864.120840224063,676.639242948531,770.380041586297
"Cooking oil","mbeya",3256.9949579832,2800,1,9,3028.4974789916,10,2841.72057652274,2845.34202569917,2843.53130111096
"Dagaa","mbeya",3563.43636363636,3469.32222222222,2,4,3516.37929292929,6,3471.5298035298,3597.04486614209,3534.28733483595
"Eggs","mbeya",242.307692307692,256.25,2,7,249.278846153846,9,246.462774253925,258.391608391608,252.427191322767
"Firewood","mbeya",NA,142.857142857143,1,0,232.611471913338,1,342.076830680564,123.146113146113,232.611471913338
"Fresh fish","mbeya",2500,5528.57142857143,4,1,4014.28571428571,5,3474.82112743641,4034.49116579713,3754.65614661677
"Fresh milk","mbeya",478.571428571429,675,3,6,576.785714285714,9,743.730158730159,836.842105263158,790.286131996658
"Goat meat","mbeya",4500,3000,1,2,12029.1338711793,3,16807.4380165289,7250.82972582973,12029.1338711793
"Groundnuts","mbeya",1878.57142857143,1642.445,5,4,1760.50821428571,9,1927.83505154639,2037.76462966139,1982.79984060389
"Irish potatoes","mbeya",441.975881261596,485.131811009004,6,4,463.5538461353,10,873.139417195124,740.617974122894,806.878695659009
"Kerosene","mbeya",1904.90571428571,1475,1,9,1689.95285714286,10,1857.12066182405,1633.51428571429,1745.31747376917
"Local brews","mbeya",308.333333333333,333.333333333333,2,11,320.833333333333,13,486.002426448286,478.070175438596,482.036300943441
"Maize (flour)","mbeya",739.772727272727,733.333333333333,6,1,736.55303030303,7,797.993277848912,902.897102897103,850.445190373007
"Maize (grain)","mbeya",278.015873015873,285.555555555555,3,5,281.785714285714,8,507.658465608466,480.53548085901,494.096973233738
"Maize (green, cob)","mbeya",275,995.028571428574,1,2,820.931044572815,3,999.391464532149,642.470624613482,820.931044572815
"Maize grinding costs","mbeya",61.8686746031746,61.5555555555556,2,11,61.7121150793651,13,198.780193236715,53.944936086529,126.362564661622
"Mangoes","mbeya",666.666666666667,378.571428571428,5,0,522.619047619048,5,1129.45866691209,752.909725419285,941.184196165687
"Millet (flour)","mbeya",1500,1516.66666666667,7,0,1508.33333333333,7,1548.80952380952,1497.84946236559,1523.32949308756
"Millet (grain)","mbeya",1048.26,984.764166666667,6,1,1016.51208333333,7,1073.16513761468,1034.26160560307,1053.71337160887
"Onions","mbeya",1246.88644688645,1642.22328042328,2,6,1444.55486365486,8,1565.73907268406,1539.19023569024,1552.46465418715
"Papaya","mbeya",484.848484848485,692.460317460317,3,1,654.507669773874,4,746.510086806016,562.505252741732,654.507669773874
"Peas","mbeya",1250,700,2,1,1100.17489027269,3,1082.38341968912,1117.96636085627,1100.17489027269
"Rice (husked)","mbeya",1240.21164021164,1200,0,9,1220.10582010582,9,1208.06349206349,1176.11111111111,1192.0873015873
"Ripe bananas","mbeya",678.571428571429,615.478312537136,6,5,647.024870554282,11,982.517161656745,865.614549832844,924.065855744794
"Salt","mbeya",600.877192982456,600,0,10,600.438596491228,10,648.594075677409,606.414092664093,627.504084170751
"Sorghum (flour)","mbeya",NA,1000,1,0,1034.02777777778,1,987.5,1080.55555555556,1034.02777777778
"Sorghum (grain)","mbeya",NA,975,4,0,843.303288123618,4,775.57278208441,911.033794162826,843.303288123618
"Spinach","mbeya",629.404761904762,513.200379867047,4,5,571.302570885904,9,680.999157988614,665.154723316131,673.076940652372
"Sugar","mbeya",1800,1655.55555555556,1,8,1727.77777777778,9,2229.94722955145,1734.45945945946,1982.20334450546
"Sweet potatoes","mbeya",378.306878306878,539.772727272727,2,3,459.039802789803,5,520.811190427831,485.880893815384,503.346042121608
"Tea (dry)","mbeya",9461.53846153846,9777.77777777778,3,7,9619.65811965812,10,9971.64702271332,11140.6130268199,10556.1300247666
"Tomatoes","mbeya",894.871794871794,996.296296296296,2,6,945.584045584045,8,1066.08215971181,990.790176855593,1028.4361682837
"Yams","mbeya",714.285714285714,NA,0,1,861.704807538141,1,988.841713841714,734.567901234568,861.704807538141
"Beans","mjini magharibi",1488.46153846154,1250,0,24,1369.23076923077,24,1318.5245684475,1332.80423280423,1325.66440062587
"Beef","mjini magharibi",6120.56153846154,6223.9,1,12,6172.23076923077,13,4094.06338181029,3892.82407407407,3993.44372794218
"Bread","mjini magharibi",1938.46153846154,1800,0,24,1869.23076923077,24,1623.22978837828,1910.346215781,1766.78800207964
"Buns","mjini magharibi",1979.57875457875,2200,0,24,2089.78937728938,24,1915.63335670153,1946.37071488768,1931.0020357946
"Cabbage","mjini magharibi",1214.8855389551,1020.65,1,20,1117.76776947755,21,751.241399339098,605.263118753219,678.252259046159
"Canned milk/powder","mjini magharibi",16607.1428571429,12125,1,6,14366.0714285714,7,16813.1513647643,17746.6736694678,17279.912517116
"Carrot","mjini magharibi",1675.5439005439,1650,1,21,1662.77195027195,22,1533.22761797027,1536.68430335097,1534.95596066062
"Casava flour","mjini magharibi",933.333333333333,NA,0,3,822.93089708561,3,763.570127504554,882.291666666667,822.93089708561
"Casava fresh","mjini magharibi",739.952799712102,568.181818181818,0,23,654.06730894696,23,522.07068493773,467.638409888524,494.854547413127
"Charcoal","mjini magharibi",720.176133961276,333,0,23,526.588066980638,23,1173.65252524216,400.872061648404,787.262293445283
"Chicken (live)","mjini magharibi",7456.52173913043,8000,0,21,7728.26086956522,21,6029.07359696701,5945.44389184245,5987.25874440473
"Citrus fruits","mjini magharibi",1305.60515873016,800,1,16,1052.80257936508,17,901.019683227447,809.698641700324,855.359162463885
"Coconuts","mjini magharibi",1340.35127816202,1125,0,23,1232.67563908101,23,1209.29513268954,1565.40311484975,1387.34912376965
"Cocoyams","mjini magharibi",1603.34583333333,NA,0,1,782.573304730329,1,771.678503492551,793.468105968106,782.573304730329
"Cooking bananas","mjini magharibi",1350.21381050186,972.222222222221,0,23,1161.21801636204,23,864.120840224063,676.639242948531,770.380041586297
"Cooking oil","mjini magharibi",2636.56343656344,2403.70370370371,0,24,2520.13357013357,24,2841.72057652274,2845.34202569917,2843.53130111096
"Dagaa","mjini magharibi",3633.91062271062,2500,0,24,3066.95531135531,24,3471.5298035298,3597.04486614209,3534.28733483595
"Eggs","mjini magharibi",250,275,0,24,262.5,24,246.462774253925,258.391608391608,252.427191322767
"Firewood","mjini magharibi",370.049467593191,181.481481481481,0,23,275.765474537336,23,342.076830680564,123.146113146113,232.611471913338
"Fresh fish","mjini magharibi",3995.60149032818,4139.34426229508,1,24,4067.47287631163,25,3474.82112743641,4034.49116579713,3754.65614661677
"Fresh milk","mjini magharibi",1183.33333333333,1100,1,11,1141.66666666667,12,743.730158730159,836.842105263158,790.286131996658
"Goat meat","mjini magharibi",6000,6000,1,1,12029.1338711793,2,16807.4380165289,7250.82972582973,12029.1338711793
"Groundnuts","mjini magharibi",2088.88888888889,2100,1,8,2094.44444444444,9,1927.83505154639,2037.76462966139,1982.79984060389
"Irish potatoes","mjini magharibi",798.901098901099,800,0,24,799.450549450549,24,873.139417195124,740.617974122894,806.878695659009
"Kerosene","mjini magharibi",1884.01307692308,1395,0,24,1639.50653846154,24,1857.12066182405,1633.51428571429,1745.31747376917
"Local brews","mjini magharibi",729.853333333333,NA,0,3,482.036300943441,3,486.002426448286,478.070175438596,482.036300943441
"Maize (flour)","mjini magharibi",888.461538461538,850,0,24,869.230769230769,24,797.993277848912,902.897102897103,850.445190373007
"Maize (grain)","mjini magharibi",1000,822.39,1,3,494.096973233738,4,507.658465608466,480.53548085901,494.096973233738
"Maize (green, cob)","mjini magharibi",1428.57142857143,NA,0,1,820.931044572815,1,999.391464532149,642.470624613482,820.931044572815
"Maize grinding costs","mjini magharibi",91.67925,100,0,7,95.839625,7,198.780193236715,53.944936086529,126.362564661622
"Mangoes","mjini magharibi",1674.72897879898,846.573982125124,0,23,1260.65148046205,23,1129.45866691209,752.909725419285,941.184196165687
"Millet (flour)","mjini magharibi",1733.33333333333,2000,1,3,1523.32949308756,4,1548.80952380952,1497.84946236559,1523.32949308756
"Millet (grain)","mjini magharibi",1200,1444.78,1,2,1053.71337160887,3,1073.16513761468,1034.26160560307,1053.71337160887
"Onions","mjini magharibi",1563.44510190664,1450,0,24,1506.72255095332,24,1565.73907268406,1539.19023569024,1552.46465418715
"Papaya","mjini magharibi",888.224137031368,500,0,22,694.112068515684,22,746.510086806016,562.505252741732,654.507669773874
"Peas","mjini magharibi",1180.76923076923,1050,0,24,1115.38461538462,24,1082.38341968912,1117.96636085627,1100.17489027269
"Rice (husked)","mjini magharibi",1153.84615384615,1100,0,24,1126.92307692308,24,1208.06349206349,1176.11111111111,1192.0873015873
"Ripe bananas","mjini magharibi",1066.80498060097,1016.66666666667,0,24,1041.73582363382,24,982.517161656745,865.614549832844,924.065855744794
"Salt","mjini magharibi",411.538461538462,350,0,24,380.769230769231,24,648.594075677409,606.414092664093,627.504084170751
"Sorghum (flour)","mjini magharibi",1034.478,1100,1,9,1067.239,10,987.5,1080.55555555556,1034.02777777778
"Sorghum (grain)","mjini magharibi",876,800,0,23,838,23,775.57278208441,911.033794162826,843.303288123618
"Spinach","mjini magharibi",746.91894127378,808.474576271185,0,24,777.696758772483,24,680.999157988614,665.154723316131,673.076940652372
"Sugar","mjini magharibi",1676.92307692308,1550,0,24,1613.46153846154,24,2229.94722955145,1734.45945945946,1982.20334450546
"Sweet potatoes","mjini magharibi",857.492921251436,285.714285714286,0,6,571.603603482861,6,520.811190427831,485.880893815384,503.346042121608
"Tea (dry)","mjini magharibi",5051.47435897436,7500,0,24,6275.73717948718,24,9971.64702271332,11140.6130268199,10556.1300247666
"Tomatoes","mjini magharibi",1266.92307692308,1050,0,23,1158.46153846154,23,1066.08215971181,990.790176855593,1028.4361682837
"Yams","mjini magharibi",1550,1000,1,2,861.704807538141,3,988.841713841714,734.567901234568,861.704807538141
"Beans","morogoro",1246.15384615385,1387.72888888889,1,5,1316.94136752137,6,1318.5245684475,1332.80423280423,1325.66440062587
"Beef","morogoro",3604.57516339869,3888.88888888889,2,2,3993.44372794218,4,4094.06338181029,3892.82407407407,3993.44372794218
